mes,llave,tipo_oficina,cnl_jornada,txs,horas_jornada,jornada,nombre,region,zona,num_cajeros,porc_menor_1m,porc_mayor_1m,porc_otros,tasa_serv,dias_hb,capacidad_mes,tasa_ocu
2019-06,2100282,2,21,4354.60568099356,5.5,21,0028 - Calle 13 Carrera 30,Bogota Sur,Teusaquillo,3,0.703921568627451,0.269162210338681,0.0269162210338681,30.7887700534759,18,9144.26470588235,0.47621168251968
2019-06,2100302,2,21,9217.91233035714,5.5,21,0030 - Gaitana,Bogota Norte,Noroccidente,3,0.707282381945761,0.272615209558126,0.0201024084961123,30.7374359946899,18,9129.0184904229,1.00973750245193
2019-06,2100322,2,21,6703.24648732826,5.5,21,0032 - Carrera 24 N° 26-01,Bogota Sur,Teusaquillo,3,0.694685400122175,0.278802687843616,0.0265119120342089,30.738546120953,18,9129.34819792303,0.734252472575564
2019-06,2100332,2,21,5975.41201746614,5.5,21,0033 - Andes,Bogota Sur,Centro Oriental,3,0.623926812104152,0.339619985925405,0.0364532019704434,30.4841660802252,18,9053.79732582689,0.659989593584193
2019-06,2100342,2,21,6837.25320341726,5.5,21,0034 - Parque Santander,Bogota Sur,Centro Oriental,3,0.653916433183092,0.314532829820928,0.03155073699598,30.5850895358753,18,9083.77159215495,0.752688807072399
2019-06,2100352,2,21,6418.85861242827,5.5,21,0035 - Avenida 19,Bogota Sur,Centro Oriental,3,0.689300143359833,0.274990225465919,0.0357096311742474,30.8035970285416,18,9148.66831747686,0.701616715097892
2019-06,2100362,2,21,6838.12933638533,5.5,21,0036 - Carrera 10 Calle 17,Bogota Sur,Centro Oriental,3,0.670074812967581,0.30573566084788,0.0241895261845387,30.5922693266833,18,9085.90399002493,0.752608584010204
2019-06,2100372,2,21,5760.449720903,5.5,21,0037 - Carrera 47,Bogota Sur,Teusaquillo,3,0.704349038193477,0.267911904098132,0.0277390577083914,30.7991357680513,18,9147.34332311124,0.629740189848228
2019-06,2100382,2,21,5732.72451385737,5.5,21,0038 - Avenida Chile,Bogota Norte,Calle 72,3,0.697039897039897,0.275032175032175,0.0279279279279279,30.7644787644788,18,9137.05019305019,0.627415237164592
2019-06,2100392,2,21,8271.38911999653,5.5,21,0039 - Parque El Virrey,Bogota Norte,Carrera Septima,4,0.677862009404088,0.303329814797044,0.0188081757988677,30.5773918050091,18,12108.6471547836,0.683097708130744
2019-06,2100402,2,21,7750.36516335473,5.5,21,0040 - Chapinero,Bogota Norte,Chapinero,3,0.70303664921466,0.264083769633508,0.0328795811518325,30.8439790575916,18,9160.66178010472,0.846048609739867
2019-06,2100412,2,21,4897.04756193717,5.5,21,0041 - Calle 54 N° 10-73,Bogota Norte,Chapinero,2,0.679239200515796,0.293842682140554,0.0269181173436493,30.6653771760155,18,6071.74468085106,0.806530547534611
2019-06,2100432,2,21,3532.97015816804,5.5,21,0043 - Universidad Javeriana,Bogota Sur,Teusaquillo,3,0.726574119980169,0.245413981160139,0.0280118988596926,30.9129895884978,18,9181.15790778384,0.38480659995759
2019-06,2100442,2,21,5773.7744646984,5.5,21,0044 - Ilarco,Bogota Norte,Noroccidente,3,0.665273775216138,0.311527377521614,0.0231988472622478,30.5583573487032,18,9075.83213256484,0.636170257488745
2019-06,2100452,2,21,10804.3295585921,5.5,21,0045 - Central de Abastos,Bogota Sur,Occidente,4,0.455762081784387,0.529450640231309,0.014787277984304,29.426683188765,18,11652.9665427509,0.927174167964401
2019-06,2100462,2,21,6108.4479271434,5.5,21,0046 - Ciudad Salitre,Bogota Sur,Calle 26,3,0.65819170632223,0.317607070020394,0.0242012236573759,30.5329707681849,18,9068.29231815092,0.67360509706076
2019-06,2100472,2,21,11925.3683541667,5.5,21,0047 - Unicentro Bogota Entrada Principal,Bogota Norte,Santa Barbara,4,0.538241239892183,0.442553908355795,0.0192048517520216,29.8832547169811,18,11833.7688679245,1.00774051675882
2019-06,2100492,2,21,8078.7935853444,5.5,21,0049 - El Castillo,Bogota Norte,Calle 72,4,0.66007493755204,0.318484596169859,0.0214404662781016,30.5147793505412,18,12083.8526228143,0.668561082091619
2019-06,2100502,2,21,5840.3442125,5.5,21,0050 - El Nogal,Bogota Norte,Calle 72,3,0.682509781191132,0.296333864657296,0.0211563541515722,30.6241124474714,18,9095.361396899,0.642123381099648
2019-06,2100512,2,21,5180.75649074931,5.5,21,0051 - Las Aguas,Bogota Sur,Centro Oriental,3,0.685980341438179,0.281427832384894,0.0325918261769271,30.7558199689602,18,9134.47853078117,0.56716499724547
2019-06,2100522,2,21,6219.18157033731,5.5,21,0052 - Central San Martin,Bogota Sur,No hay informacion,3,0.715347923681257,0.257716049382716,0.0269360269360269,30.8460998877666,18,9161.29166666667,0.678854226742478
2019-06,2100542,2,21,7614.5227857175,5.5,21,0054 - Paloquemao,Bogota Sur,Teusaquillo,3,0.592138846350179,0.391015824400204,0.0168453292496172,30.1291475242471,18,8948.35681470138,0.850940898244859
2019-06,2100552,2,21,6526.35560971087,5.5,21,0055 - Calle 9a. Carrera 34,Bogota Sur,Zona Industrial,3,0.611881892564924,0.373058223645203,0.0150598837898731,30.2100083007234,18,8972.37246531484,0.727383491372018
2019-06,2100562,2,21,5195.02392361111,5.5,21,0056 - Carrera 11 N° 68-09,Bogota Norte,Chapinero,3,0.669243347703285,0.302066299985135,0.0286903523115802,30.6331202616322,18,9098.03671770477,0.57100494148387
2019-06,2100572,2,21,7174.97840598231,5.5,21,0057 - Ricaurte,Bogota Sur,Zona Industrial,3,0.630594445719532,0.352880422308928,0.0165251319715401,30.3182235483131,18,9004.51239384898,0.796820315432468
2019-06,2100582,2,21,5145.31649747209,5.5,21,0058 - San Agustin,Bogota Sur,Centro Oriental,3,0.605133435322115,0.375318714941356,0.019547849736529,30.2211456739759,18,8975.68026517083,0.573250867395303
2019-06,2100592,2,21,4297.08669583933,5.5,21,0059 - Mesitas del Colegio,Central,Cundinamarca,2,0.660523186682521,0.313119302417757,0.0263575108997226,30.5661910424098,18,6052.10582639715,0.710015128469327
2019-06,2100602,2,21,7469.76240989862,5.5,21,0060 - Kennedy,Bogota Sur,Occidente,3,0.672339932847053,0.298367488711358,0.0292925784415885,30.6546254486511,18,9104.42375824939,0.820454166924115
2019-06,2100612,2,21,5131.87099865717,5.5,21,0061 - Centro IND. Cazuca,Bogota Sur,Autopista Sur,3,0.679462571976967,0.297504798464491,0.0230326295585413,30.6276391554702,18,9096.40882917466,0.564164506568555
2019-06,2100622,2,21,7255.41772285327,5.5,21,0062 - San Diego,Bogota Sur,Calle 26,3,0.666777814827165,0.304101367122374,0.0291208180504613,30.6250972546405,18,9095.65388462821,0.797679618736926
2019-06,2100634,4,21,6202.86929164578,5.5,21,0063 - Oficina de Recaudos y Pagos Centro Comercial Iserra 100,Bogota Norte,No hay informacion,3,0.7417886578915,0.246401771435601,0.0118095706728995,30.8270389961865,18,9155.63058186739,0.677492307731428
2019-06,2100642,2,21,5128.06841813242,5.5,21,0064 - Centro Comercial El Portico,Central,Cundinamarca,2,0.662485558673048,0.308136656213897,0.029377785113055,30.6062056444958,18,6060.02871761017,0.846211900486625
2019-06,2100662,2,21,6189.95498818757,5.5,21,0066 - Pacho,Central,Sabana,2,0.769055545820922,0.209742421587524,0.0212020325915542,31.0572980550202,18,6149.34501489399,1.00660395102165
2019-06,2100672,2,21,4568.30635465454,5.5,21,0067 - Tabio,Central,Cundinamarca,2,0.740948587979725,0.229181752353367,0.029869659666908,31.0034395365677,18,6138.68102824041,0.74418369901262
2019-06,2100682,2,21,4278.19172712269,5.5,21,0068 - San Victorino,Bogota Sur,Centro Oriental,3,0.564954682779456,0.414463746223565,0.0205815709969789,30.0305891238671,18,8919.08496978852,0.479667111773702
2019-06,2100692,2,21,5231.39779395296,5.5,21,0069 - Plaza Neira Ubate,Oriente,Boyaca y Norte de Cundinamarca,2,0.606658047834518,0.362475759534583,0.0308661926308985,30.3419521654816,18,6007.70652876535,0.870781182287223
2019-06,2100702,2,21,3222.79125800265,5.5,21,0070 - Parque Bolivar - Santa Marta,Costa,Magdalena - Guajira,2,0.629566694987256,0.327669215519683,0.0427640894930615,30.5754743698669,18,6053.94392523365,0.532345739868785
2019-06,2100712,2,21,5953.12166277738,5.5,21,0071 - Avenida 6a. Carrera 22,Bogota Sur,Centro Oriental,3,0.577476513259603,0.406707099536211,0.015816387204186,30.0455464383399,18,8923.52729218694,0.667126514869258
2019-06,2100722,2,21,6563.98707463243,5.5,21,0072 - El Lago,Bogota Norte,Chapinero,3,0.655725747629468,0.318988572817895,0.025285679552638,30.5314855336738,18,9067.8512035011,0.723874590277581
2019-06,2100732,2,21,7475.51611256281,5.5,21,0073 - Techo Bavaria,Bogota Sur,Occidente,3,0.652885747938751,0.328268551236749,0.0188457008244994,30.4528857479387,18,9044.5070671378,0.826525542748953
2019-06,2100742,2,21,3160.03523060058,5.5,21,0074 - Avenida Las Penitas,Costa,No hay informacion,2,0.599301263101317,0.353937113679119,0.0467616232195646,30.4641225477022,18,6031.89626444505,0.523887529238091
2019-06,2100752,2,21,8072.82846316196,5.5,21,0075 - Galerias,Bogota Norte,Chapinero,4,0.595955551106217,0.371108219040945,0.0329362298528381,30.3091400540595,18,12002.4194614075,0.672600094432564
2019-06,2100762,2,21,4257.06758447948,5.5,21,0076 - Centro Comercial Centro Norte,Oriente,Boyaca,2,0.638711101302141,0.323107481792099,0.0381814169057603,30.5753696755683,18,6053.92319576253,0.703191541554283
2019-06,2100772,2,21,5243.23882462696,5.5,21,0077 - Santa Teresita,Bogota Sur,Teusaquillo,3,0.619889502762431,0.338910812943962,0.0411996842936069,30.5114443567482,18,9061.89897395422,0.578602657091754
2019-06,2100782,2,21,7306.69741955055,5.5,21,0078 - Metropolis,Bogota Norte,Calle 72,3,0.655241460541814,0.324028268551237,0.0207302709069494,30.4835100117786,18,9053.60247349824,0.807048624118274
2019-06,2100792,2,21,7510.85567403066,5.5,21,0079 - La Clarita,Bogota Norte,Occidental,4,0.65234342596433,0.318374118622978,0.0292824554126918,30.5545416839486,18,12099.5985068436,0.620752471231377
2019-06,2100802,2,21,4532.49225942888,5.5,21,0080 - Santa Barbara,Bogota Norte,Santa Barbara,3,0.636194377210948,0.333457456711972,0.0303481660770806,30.4844535468256,18,9053.88270340719,0.500613096933892
2019-06,2100812,2,21,9083.47382542034,5.5,21,0081 - Siete de Agosto,Bogota Norte,Chapinero,4,0.661784544228175,0.317883985353633,0.0203314704181923,30.5122374253228,18,12082.8460204278,0.751766083095273
2019-06,2100822,2,21,10796.1501569292,5.5,21,0082 - Avenida Calle 68,Bogota Norte,Occidental,4,0.669155612042259,0.310509174676305,0.0203352132814362,30.5491301930257,18,12097.4555564382,0.892431479211639
2019-06,2100832,2,21,6539.48948611111,5.5,21,0083 - Avenida Ciudad de Quito,Bogota Norte,Occidental,3,0.686756238003839,0.295841330774152,0.017402431222009,30.6078055022393,18,9090.51823416507,0.719374772445164
2019-06,2100842,2,21,4744.46862583278,5.5,21,0084 - Avenida Pepe Sierra,Bogota Norte,Santa Barbara,3,0.665455746367239,0.303996036988111,0.0305482166446499,30.6327608982827,18,9097.92998678996,0.521488803796211
2019-06,2100852,2,21,11153.4139166901,5.5,21,0085 - Centro Comercial Santa Fe,Bogota Norte,Autopista Nororiental,4,0.619079723579976,0.351255688521827,0.0296645878981965,30.3920444968818,18,12035.2496207652,0.926728922800772
2019-06,2100862,2,21,10055.2516861442,5.5,21,0086 - Centro Comercial Bulevar Niza,Bogota Norte,Noroccidente,4,0.623728813559322,0.350044603033006,0.0262265834076717,30.3809099018733,18,12030.8403211418,0.835789638773117
2019-06,2100872,2,21,5465.44811490037,5.5,21,0087 - Calle 72,Costa,Barranquilla Centro,2,0.72911787665886,0.243715846994536,0.0271662763466042,30.9172521467604,18,6121.61592505855,0.892811339654259
2019-06,2100882,2,21,4509.09929959035,5.5,21,0088 - Centro Comercial Viva Wajira,Costa,Magdalena - Guajira,2,0.633551673944687,0.338973799126638,0.0274745269286754,30.4425036390102,18,6027.61572052402,0.748073452034588
2019-06,2100892,2,21,6379.28113888889,5.5,21,0089 - Autopista del Sur,Bogota Sur,Autopista Sur,3,0.683779658665187,0.295129734979881,0.0210906063549327,30.6298043568753,18,9097.05189399196,0.701247086773465
2019-06,2100912,2,21,7850.35991573672,5.5,21,0091 - Loperena - Valledupar,Costa,Cesar,4,0.650130276185513,0.300156331422616,0.0497133923918708,30.7477853048463,18,12176.1229807191,0.644733954163223
2019-06,2100922,2,21,9613.45054166667,5.5,21,0092 - Fontibon,Bogota Sur,Occidente,4,0.645224870094965,0.320999820820641,0.0337753090843935,30.5638774413188,18,12103.2954667622,0.794283719509855
2019-06,2100932,2,21,7659.37810878732,5.5,21,0093 - Funza,Central,Sabana,3,0.664909969257795,0.303798858146684,0.0312911725955204,30.6374615722442,18,9099.32608695651,0.841752239186889
2019-06,2100942,2,21,8646.84485994306,5.5,21,0094 - Mosquera,Central,Cundinamarca,4,0.643539271097252,0.321769635548626,0.034691093354122,30.5646072890275,18,12103.5844864549,0.714403643781703
2019-06,2100952,2,21,6409.83171908088,5.5,21,0095 - Las Americas,Bogota Sur,Teusaquillo,3,0.668361038604204,0.308284104959472,0.0233548564363237,30.5753537573843,18,9080.88006594312,0.705860188939206
2019-06,2100962,2,21,4408.25708037228,5.5,21,0096 - Calle 82,Costa,Barranquilla Norte,2,0.689661654135338,0.266353383458647,0.043984962406015,30.8881578947368,18,6115.8552631579,0.720791596708928
2019-06,2100972,2,21,5929.69105565894,5.5,21,0097 - Centro Comercial Mall Plaza,Costa,Bolivar - San Andres/Prov.,2,0.618821000921093,0.335584894074302,0.0455941050046055,30.5500460546515,18,6048.909118821,0.980290981262866
2019-06,2100982,2,21,5699.52062508449,5.5,21,0098 - Centro Civico Barranquilla,Costa,Barranquilla Centro,2,0.675031172069826,0.288497506234414,0.0364713216957606,30.7398690773068,18,6086.49407730674,0.936420959700747
2019-06,2100992,2,21,5492.50939430584,5.5,21,0099 - Ariari Granada,Central,Meta,2,0.639020537124803,0.341864139020537,0.0191153238546603,30.3862559241706,18,6016.47867298579,0.912910972155094
2019-06,2101022,2,21,6138.30074697787,5.5,21,0102 - Avenida Primera,Bogota Sur,Zona Industrial,3,0.633879023307436,0.34531076581576,0.0208102108768036,30.3774972253052,18,9022.11667591565,0.680361490265797
2019-06,2101032,2,21,8280.02905,5.5,21,0103 - Ciudad Montes,Bogota Sur,Zona Industrial,3,0.650849443468073,0.314586994727592,0.0345635618043351,30.5998828353837,18,9088.16520210896,0.911078184194822
2019-06,2101042,2,21,7784.64196543054,5.5,21,0104 - Abejorral,Antioquia,Municipios Antioquia,2,0.845975443383356,0.142701227830832,0.0113233287858117,31.3431105047749,18,6205.93587994543,1.25438646418935
2019-06,2101052,2,21,5217.89925694444,5.5,21,0105 - Versalles,Occidente,Cali Aeropuerto,2,0.669415923245245,0.290355159064131,0.0402289176906245,30.7493687931325,18,6088.37502104023,0.857026585733041
2019-06,2101062,2,21,4307.2096035748,5.5,21,0106 - Parque Nacional,Bogota Sur,Teusaquillo,3,0.677814029363785,0.271288743882545,0.0508972267536705,30.8980424143556,18,9176.71859706363,0.469362720237823
2019-06,2101072,2,21,4867.98795337302,5.5,21,0107 - Gran San Victorino,Bogota Sur,Centro Oriental,2,0.575994318181818,0.407315340909091,0.0166903409090909,30.046875,18,5949.28125,0.81824807885373
2019-06,2101082,2,21,6064.93315772927,5.5,21,0108 - Acacias,Central,Meta,2,0.612710173838701,0.347962382445141,0.0393274437161585,30.4568253063551,18,6030.45141065831,1.00571793796564
2019-06,2101092,2,21,4308.76230555556,5.5,21,0109 - INEM Cali,Occidente,Cali Norte,2,0.699118229260392,0.267950332913443,0.0329314378261652,30.8249055245636,18,6103.3312938636,0.705968936978346
2019-06,2101102,2,21,4761.36591301363,5.5,21,0110 - Pubenza Florida,Occidente,Cali Aeropuerto,2,0.676043878273178,0.287685774946921,0.0362703467799009,30.7429228591649,18,6087.09872611465,0.782206125980279
2019-06,2101112,2,21,9537.54646645196,5.5,21,0111 - Santander de Quilichao,Occidente,Cali Sur,3,0.603915383187976,0.343106327704583,0.0529782891074411,30.5493598070143,18,9073.15986268325,1.05118245581439
2019-06,2101122,2,21,5507.06119232619,5.5,21,0112 - Terminal de Transporte,Bogota Sur,Calle 26,3,0.645550061804697,0.337608158220025,0.0168417799752781,30.3961681087763,18,9027.66192830655,0.610020760199117
2019-06,2101132,2,21,5111.63327761569,5.5,21,0113 - Buga Plaza,Occidente,Valle del Cauca,2,0.567204788681299,0.399056774895701,0.0337384364230002,30.1734083076365,18,5974.33484491203,0.855598725265449
2019-06,2101142,2,21,12251.1186351524,5.5,21,0114 - Central Abastos,Antioquia,Sur Valle Aburra,5,0.571458833498094,0.407216494845361,0.0213246716565457,30.0705408840559,18,14884.9177376077,0.823055850970486
2019-06,2101152,2,21,4317.29491394593,5.5,21,0115 - Avenida 15 Calle 106,Bogota Norte,Carrera Septima,2,0.697950819672131,0.28094262295082,0.0211065573770492,30.7008196721312,18,6078.76229508197,0.710225980943332
2019-06,2101162,2,21,6685.76778876772,5.5,21,0116 - Aguachica,Oriente,Magdalena Medio,3,0.466072313026251,0.471025260029718,0.0629024269440317,29.9593858345716,18,8897.93759286776,0.751383982972275
2019-06,2101182,2,21,4922.45893805289,5.5,21,0118 - Avenida Colombia,Antioquia,Medellin Centro,3,0.616632160110421,0.34472049689441,0.0386473429951691,30.4696342305038,18,9049.48136645963,0.54394928711574
2019-06,2101202,2,21,6970.03895382722,5.5,21,0120 - Aguazul,Oriente,Casanare y Bucaramanga,3,0.730361173814898,0.252483069977427,0.0171557562076749,30.8233634311512,18,9154.53893905192,0.76137520417266
2019-06,2101212,2,21,9473.16131006202,5.5,21,0121 - Pasto Plaza,Occidente,Narino - Cauca,4,0.584439359267735,0.347002288329519,0.068558352402746,30.6077803203661,18,12120.681006865,0.78157005408331
2019-06,2101222,2,21,6752.49524008448,5.5,21,0122 - Centro Internacional,Bogota Sur,Teusaquillo,3,0.723057485786481,0.254327226784586,0.0226152874289324,30.8414403032217,18,9159.90777005685,0.737179391932085
2019-06,2101232,2,21,9336.44707217889,5.5,21,0123 - Unisur,Bogota Sur,Autopista Sur,3,0.704817061959919,0.265581908439051,0.0296010296010296,30.8200956058099,18,9153.56839492553,1.0199789491227
2019-06,2101242,2,21,2201.27017056878,5.5,21,0124 - Anolaima,Central,Cundinamarca,1,0.534685598377282,0.435294117647059,0.0300202839756592,29.973630831643,18,2967.38945233266,0.741820447207686
2019-06,2101252,2,21,5781.28181732518,5.5,21,0125 - Edificio Banco de Bogota Barranquilla,Costa,Barranquilla Norte,3,0.591346153846154,0.358537296037296,0.0501165501165501,30.4578962703963,18,9045.99519230769,0.639098484403499
2019-06,2101262,2,21,2632.81241666667,5.5,21,0126 - El Tren Cali,Occidente,Cali Norte,2,0.620666666666667,0.334333333333333,0.045,30.5533333333333,18,6049.56,0.435207257497515
2019-06,2101272,2,21,8746.0514875,5.5,21,0127 - San Cristobal,Bogota Norte,Autopista Nororiental,3,0.673547157827882,0.308986979993649,0.0174658621784694,30.5423944109241,18,9071.09114004446,0.964167524333477
2019-06,2101282,2,21,5641.20257615871,5.5,21,0128 - Apartado,Antioquia,Municipios Antioquia y Choco,3,0.592497430626927,0.34224049331963,0.065262076053443,30.6151079136691,18,9092.68705035971,0.620410946171906
2019-06,2101292,2,21,8570.44054166667,5.5,21,0129 - Venecia Central,Bogota Sur,Autopista Sur,3,0.677112005081516,0.283294516197332,0.0395934787211518,30.7814948126191,18,9142.10395934787,0.937469162435341
2019-06,2101302,2,21,9900.69309722223,5.5,21,0130 - Trinidad Galan,Bogota Sur,Zona Industrial,4,0.657353069983358,0.319611106245073,0.0230358237715687,30.5171235876325,18,12084.7809407025,0.81926955447541
2019-06,2101312,2,21,9319.02477756354,5.5,21,0131 - Centro Comercial Palatino,Bogota Norte,Santa Barbara,3,0.624168404329262,0.356766954622183,0.0190646410485553,30.3114884321319,18,9002.51206434317,1.03515826593268
2019-06,2101322,2,21,8251.86420623403,5.5,21,0132 - Kennedy Caravana,Bogota Sur,Occidente,3,0.691183879093199,0.276171284634761,0.0326448362720403,30.7823677581864,18,9142.36322418136,0.902596407940566
2019-06,2101332,2,21,4931.11917899784,5.5,21,0133 - San Fernando Plaza,Antioquia,Medellin El Poblado,2,0.683141131246568,0.251510159253158,0.0653487095002746,31.0691927512356,18,6151.70016474465,0.801586398384312
2019-06,2101342,2,21,5632.72787147008,5.5,21,0134 - Oficina Centro Comercial La Estacion Cali,Occidente,Cali Norte,3,0.6281179138322,0.347996976568405,0.0238851095993953,30.379440665155,18,9022.69387755102,0.624284492848043
2019-06,2101352,2,21,7413.26104248754,5.5,21,0135 - La Victoria Sur Oriente,Bogota Sur,Sur Oriente,3,0.734485917105564,0.239180215250744,0.0263338676436913,30.9357682619647,18,9187.92317380352,0.806848392422798
2019-06,2101362,2,21,2946.48529858336,5.5,21,0136 - Barbosa,Oriente,Boyaca y Norte de Cundinamarca,2,0.576774576774577,0.373329373329373,0.0498960498960499,30.3828333828334,18,6015.80100980101,0.489791017652165
2019-06,2101372,2,21,8843.38186627442,5.5,21,0137 - Arauca,Oriente,Norte de Santander y Arauca,3,0.518151815181518,0.432769083359949,0.049079101458533,30.0815500904929,18,8934.2203768764,0.989832519596552
2019-06,2101382,2,21,6067.11738617725,5.5,21,0138 - Armenia,Antioquia,Quindio,4,0.64952751528627,0.292801556420234,0.0576709282934964,30.8243468593663,18,12206.4413563091,0.497042275391868
2019-06,2101392,2,21,5427.84597357769,5.5,21,0139 - Patio Bonito,Bogota Sur,Occidente,2,0.680588894223076,0.294767162746039,0.0246439430308849,30.6493839014242,18,6068.578012482,0.894418093071156
2019-06,2101402,2,21,5152.238,5.5,21,0140 - Lerida,Central,Tolima,3,0.540091840339103,0.418050158954433,0.0418580007064641,30.1190392087602,18,8945.35464500177,0.575967997297773
2019-06,2101412,2,21,3717.66485045627,5.5,21,0141 - Banco de Bogota Pinares,Antioquia,Risaralda,2,0.588484136310223,0.379318448883666,0.0321974148061105,30.2643948296122,18,5992.35017626322,0.620401802481872
